group_id,long_weekend_date,long_weekend_days,strategy_weekend_days,cost_days
40860,2017-02-25,4,9,3
39117,2017-02-25,4,9,3
4838,2017-02-25,4,9,3
13731,2017-02-25,4,9,3
4519,2017-02-25,4,9,3
35995,2017-02-25,4,9,3
65862,2017-02-25,4,9,3
42757,2017-02-25,4,9,3
19692,2017-02-25,4,9,3
14481,2017-02-25,4,9,3
46877,2017-02-25,4,9,3
21819,2017-02-25,4,9,3
37606,2017-02-25,4,9,3
45976,2017-02-25,4,9,3
46145,2017-02-25,4,9,3
27386,2017-02-25,4,9,3
37858,2017-02-25,4,9,3
20304,2017-02-25,4,9,3
1119,2017-02-25,4,9,3
44820,2017-02-25,4,9,3
11886,2017-02-25,4,9,3
11114,2017-02-25,4,9,3
38050,2017-02-25,4,9,3
20179,2017-04-01,4,9,3
27938,2017-04-01,4,9,3
35287,2017-04-01,4,9,3
66543,2017-04-01,4,9,3
53377,2017-04-01,4,9,3
63281,2017-04-01,4,9,3
3174,2017-04-01,4,9,3
56219,2017-04-01,4,9,3
8947,2017-04-01,4,9,3
1930,2017-04-01,4,9,3
13487,2017-04-01,4,9,3
36345,2017-04-01,4,9,3
30947,2017-04-01,4,9,3
57979,2017-04-01,4,9,3
42243,2017-04-01,4,9,3
23410,2017-04-01,4,9,3
5116,2017-04-01,4,9,3
50375,2017-04-01,4,9,3
28322,2017-04-01,4,9,3
23347,2017-04-01,4,9,3
61134,2017-04-01,4,9,3
50876,2017-04-01,4,9,3
30675,2017-04-01,4,9,3
26133,2017-04-29,3,9,4
34436,2017-04-29,3,9,4
25937,2017-04-29,3,9,4
45251,2017-04-29,3,9,4
30646,2017-04-29,3,9,4
60227,2017-04-29,3,9,4
19748,2017-04-29,3,9,4
25988,2017-04-29,3,9,4
55064,2017-04-29,3,9,4
49401,2017-04-29,3,9,4
9434,2017-04-29,3,9,4
67015,2017-04-29,3,9,4
59796,2017-04-29,3,9,4
5878,2017-04-29,3,9,4
58722,2017-04-29,3,9,4
55632,2017-04-29,3,9,4
34207,2017-04-29,3,9,4
51893,2017-05-27,6,9,3
47720,2017-05-27,6,9,3
17315,2017-05-27,6,9,3
12841,2017-05-27,6,9,3
477,2017-05-27,6,9,3
39163,2017-05-27,6,9,3
51843,2017-05-27,6,9,3
7554,2017-05-27,6,9,3
13070,2017-05-27,6,9,3
15221,2017-05-27,6,9,3
42743,2017-05-27,6,9,3
52950,2017-05-27,6,9,3
20136,2017-05-27,6,9,3
25846,2017-05-27,6,9,3
20486,2017-05-27,6,9,3
68223,2017-05-27,6,9,3
63072,2017-05-27,6,9,3
16820,2017-05-27,6,9,3
31413,2017-05-27,6,9,3
40525,2017-05-27,6,9,3
36289,2017-05-27,6,9,3
52424,2017-05-27,6,9,3
38065,2017-05-27,6,9,3
32079,2017-05-27,6,9,3
43329,2017-05-27,6,9,3
63206,2017-05-27,6,9,3
42420,2017-05-27,6,9,3
58015,2017-05-27,6,9,3
2181,2017-05-27,6,9,3
6184,2017-05-27,6,9,3
48793,2017-05-27,6,9,3
35593,2017-05-27,6,9,3
64888,2017-05-27,6,9,3
37861,2017-05-27,6,9,3
267,2017-05-27,6,9,3
29084,2017-05-27,6,9,3
61091,2017-05-27,6,9,3
42714,2017-05-27,6,9,3
48688,2017-05-27,6,9,3
27962,2017-05-27,6,9,3
35584,2017-05-27,6,9,3
25281,2017-05-27,6,9,3
14955,2017-05-27,6,9,3
19881,2017-05-27,6,9,3
2561,2017-05-27,6,9,3
56346,2017-05-27,6,9,3
10681,2017-05-27,6,9,3
52347,2017-05-27,6,9,3
44029,2017-05-27,6,9,3
48631,2017-05-27,6,9,3
60296,2017-05-27,6,9,3
43724,2017-05-27,6,9,3
29914,2017-05-27,6,9,3
38299,2017-05-27,6,9,3
34797,2017-05-27,6,9,3
40074,2017-05-27,6,9,3
68105,2017-05-27,6,9,3
46098,2017-05-27,6,9,3
30578,2017-05-27,6,9,3
8643,2017-05-27,6,9,3
268,2017-05-27,6,9,3
17348,2017-05-27,6,9,3
3295,2017-05-27,6,9,3
35574,2017-05-27,6,9,3
65204,2017-05-27,6,9,3
30084,2017-05-27,6,9,3
22558,2017-05-27,6,9,3
43152,2017-05-27,6,9,3
50826,2017-05-27,6,9,3
16088,2017-05-27,6,9,3
6575,2017-05-27,6,9,3
48197,2017-05-27,6,9,3
22106,2017-05-27,6,9,3
50348,2017-05-27,6,9,3
28999,2017-10-04,1,7,2
35695,2017-10-04,1,7,2
61514,2017-10-04,1,7,2
64173,2017-10-04,1,7,2
61814,2017-10-04,1,7,2
10985,2017-10-04,1,7,2
39734,2017-10-04,1,7,2
63045,2017-10-04,1,7,2
41338,2017-10-04,1,7,2
23229,2017-10-04,1,7,2
64367,2017-10-04,1,7,2
50658,2017-10-04,1,7,2
62336,2017-10-04,1,7,2
28967,2017-10-04,1,7,2
42509,2017-10-04,1,7,2
67658,2017-10-04,1,7,2
50183,2017-10-04,1,7,2
38999,2017-10-04,1,7,2
35211,2017-10-04,1,7,2
27701,2017-10-04,1,7,2
62059,2017-10-04,1,7,2
18372,2017-10-04,1,7,2
6037,2017-10-04,1,7,2
15614,2017-10-04,1,7,2
62674,2017-10-04,1,7,2
54801,2017-10-04,1,7,2
22058,2017-10-04,1,7,2
30972,2017-10-04,1,7,2
53077,2017-10-04,1,7,2
34188,2017-10-04,1,7,2
3049,2017-10-04,1,7,2
1481,2017-10-04,1,7,2
44077,2017-10-04,1,7,2
29578,2017-10-04,1,7,2
10599,2017-10-04,1,7,2
895,2017-10-04,1,7,2
29542,2017-10-04,1,7,2
6434,2017-10-04,1,7,2
54002,2017-10-04,1,7,2
4156,2017-10-04,1,7,2
47525,2017-10-04,1,7,2
53160,2017-10-04,1,7,2
3983,2017-10-04,1,7,2
55661,2017-10-04,1,7,2
33607,2017-10-04,1,7,2
51055,2017-10-04,1,7,2
61734,2017-12-30,3,3,0
66750,2017-12-30,3,3,0
57466,2017-12-30,3,3,0
39251,2017-12-30,3,3,0
16779,2017-12-30,3,3,0
36477,2017-12-30,3,3,0
1989,2017-12-30,3,3,0
40179,2017-12-30,3,3,0
24635,2017-12-30,3,3,0
36325,2017-12-30,3,3,0
7407,2017-12-30,3,3,0
53876,2017-12-30,3,3,0
57972,2017-12-30,3,3,0
26376,2017-12-30,3,3,0
6822,2017-12-30,3,3,0
3698,2017-12-30,3,3,0
18574,2017-12-30,3,3,0
44953,2017-12-30,3,3,0
34867,2017-12-30,3,3,0
232,2017-12-30,3,3,0
50579,2017-12-30,3,3,0
15290,2017-12-30,3,3,0
22701,2017-12-30,3,3,0
11244,2017-12-30,3,3,0
20496,2017-12-30,3,3,0
4943,2017-10-07,4,4,0
15533,2017-10-07,4,4,0
58025,2017-10-07,4,4,0
24734,2017-10-07,4,4,0
45924,2017-10-07,4,4,0
35708,2017-10-07,4,4,0
67331,2017-10-07,4,4,0
45661,2017-10-07,4,4,0
14221,2017-10-07,4,4,0
21065,2017-10-07,4,4,0
46323,2017-10-07,4,4,0
30442,2017-10-07,4,4,0
21286,2017-10-07,4,4,0
62487,2017-10-07,4,4,0
12124,2017-10-07,4,4,0
59091,2017-10-07,4,4,0
15607,2017-10-07,4,4,0
53306,2017-10-07,4,4,0
62016,2017-10-07,4,4,0
51333,2017-10-07,4,4,0
36622,2017-12-30,3,3,0
35656,2017-12-30,3,3,0
57339,2017-12-30,3,3,0
12160,2017-12-30,3,3,0
18755,2017-12-30,3,3,0
9228,2017-12-30,3,3,0
3444,2017-12-30,3,3,0
32370,2017-12-30,3,3,0
62507,2017-12-30,3,3,0
9837,2017-12-30,3,3,0
19982,2017-12-30,3,3,0
46545,2017-10-04,1,7,2
23196,2017-10-04,1,7,2
67984,2017-10-04,1,7,2
38849,2017-10-04,1,7,2
28189,2017-10-04,1,7,2
35068,2017-10-04,1,7,2
194,2017-10-04,1,7,2
44317,2017-10-04,1,7,2
61592,2017-10-07,4,4,0
53103,2017-10-07,4,4,0
12388,2017-10-07,4,4,0
61511,2017-10-07,4,4,0
62750,2017-10-07,4,4,0
37470,2017-10-07,4,4,0
5428,2017-10-07,4,4,0
66087,2017-10-07,4,4,0
2555,2017-10-07,4,4,0
20471,2017-10-07,4,4,0
11412,2017-10-07,4,4,0
47093,2017-10-07,4,4,0
34503,2017-10-07,4,4,0
30077,2017-10-07,4,4,0
36593,2017-10-07,4,4,0
11891,2017-10-07,4,4,0
32243,2017-10-07,4,4,0
14907,2017-10-07,4,4,0
39403,2017-10-07,4,4,0
18521,2017-10-07,4,4,0
2836,2017-10-07,4,4,0
51553,2017-10-07,4,4,0
64133,2017-10-07,4,4,0
61068,2017-10-07,4,4,0
51934,2017-10-07,4,4,0
31204,2017-10-07,4,4,0
6388,2017-10-07,4,4,0
18018,2017-10-07,4,4,0
34637,2017-10-07,4,4,0
17636,2017-10-07,4,4,0
68211,2017-04-29,3,9,4
22826,2017-10-04,1,7,2
5365,2017-12-30,3,3,0
5297,2016-12-31,3,3,0
20837,2016-12-31,3,3,0
13312,2016-12-31,3,3,0
2631,2016-12-31,3,3,0
4589,2016-12-31,3,3,0
10360,2016-12-31,3,3,0
58204,2016-12-31,3,3,0
35180,2016-12-31,3,3,0
32601,2017-01-27,6,10,2
21921,2017-01-27,6,10,2
38183,2017-01-27,6,10,2
24694,2017-01-27,6,10,2
5231,2017-01-27,6,10,2
20068,2017-01-27,6,10,2
4482,2017-01-27,6,10,2
55156,2017-01-27,6,10,2
32975,2017-01-27,6,10,2
9803,2017-01-27,6,10,2
27068,2017-01-27,6,10,2
32550,2017-01-27,6,10,2
18276,2017-01-27,6,10,2
5892,2017-01-27,6,10,2
19981,2017-01-27,6,10,2
17135,2017-01-27,6,10,2
4349,2017-01-27,6,10,2
17266,2017-01-27,6,10,2
61688,2017-01-27,6,10,2
25183,2017-01-27,6,10,2
62129,2017-01-27,6,10,2
38416,2017-01-27,6,10,2
66906,2017-01-27,6,10,2
50327,2017-01-27,6,10,2
35167,2017-01-27,6,10,2
67287,2017-01-27,6,10,2
64715,2017-01-27,6,10,2
53137,2017-01-27,6,10,2
44195,2017-01-27,6,10,2
2853,2017-01-27,6,10,2
48438,2017-01-27,6,10,2
55636,2017-01-27,6,10,2
9394,2017-01-27,6,10,2
39050,2017-01-27,6,10,2
9158,2017-01-27,6,10,2
68327,2017-01-27,6,10,2
8970,2017-01-27,6,10,2
2110,2017-01-27,6,10,2
56913,2017-01-27,6,10,2
1783,2017-01-27,6,10,2
25732,2017-01-27,6,10,2
17295,2017-01-27,6,10,2
67713,2017-02-25,4,9,3
64200,2017-02-25,4,9,3
60197,2017-02-25,4,9,3
41603,2017-02-25,4,9,3
46325,2017-02-25,4,9,3
28235,2017-02-25,4,9,3
7885,2017-02-25,4,9,3
40697,2017-02-25,4,9,3
57042,2017-02-25,4,9,3
29695,2017-02-25,4,9,3
24576,2017-02-25,4,9,3
44107,2017-02-25,4,9,3
64268,2017-02-25,4,9,3
44292,2017-02-25,4,9,3
9688,2017-02-25,4,9,3
7692,2017-02-25,4,9,3
23759,2017-02-25,4,9,3
46582,2017-02-25,4,9,3
42639,2017-02-25,4,9,3
8561,2017-02-25,4,9,3
33524,2017-02-25,4,9,3
67139,2017-02-25,4,9,3
14984,2017-02-25,4,9,3
68152,2017-02-25,4,9,3
14399,2017-02-25,4,9,3
51228,2017-02-25,4,9,3
9390,2017-02-25,4,9,3
18402,2017-02-25,4,9,3
60369,2017-02-25,4,9,3
45472,2017-02-25,4,9,3
38440,2017-02-25,4,9,3
8389,2017-02-25,4,9,3
61977,2017-02-25,4,9,3
2246,2017-02-25,4,9,3
58562,2017-02-25,4,9,3
53,2017-02-25,4,9,3
58475,2017-02-25,4,9,3
13267,2017-02-25,4,9,3
15820,2017-02-25,4,9,3
35189,2017-02-25,4,9,3
5511,2017-02-25,4,9,3
56855,2017-04-01,4,9,3
61393,2017-04-01,4,9,3
18756,2017-04-01,4,9,3
41945,2017-04-01,4,9,3
68493,2017-04-01,4,9,3
1130,2017-04-01,4,9,3
13612,2017-04-01,4,9,3
64675,2017-04-01,4,9,3
46532,2017-04-01,4,9,3
34099,2017-04-01,4,9,3
18216,2017-04-01,4,9,3
55822,2017-04-01,4,9,3
40724,2017-04-01,4,9,3
41571,2017-04-01,4,9,3
2732,2017-04-01,4,9,3
22282,2017-04-01,4,9,3
51840,2017-04-01,4,9,3
43910,2017-04-01,4,9,3
13648,2017-04-01,4,9,3
12500,2017-04-01,4,9,3
47635,2017-04-01,4,9,3
62523,2017-04-01,4,9,3
43821,2017-04-01,4,9,3
52977,2017-04-01,4,9,3
19607,2017-04-01,4,9,3
7974,2017-04-01,4,9,3
67907,2017-04-01,4,9,3
57876,2017-04-01,4,9,3
66647,2017-04-01,4,9,3
19752,2017-04-01,4,9,3
60482,2017-04-01,4,9,3
16141,2017-04-01,4,9,3
65855,2017-04-01,4,9,3
63939,2017-04-01,4,9,3
12184,2017-04-01,4,9,3
34400,2017-04-01,4,9,3
3823,2017-04-01,4,9,3
10920,2017-04-01,4,9,3
52039,2017-04-01,4,9,3
49160,2017-04-01,4,9,3
7248,2017-04-01,4,9,3
58732,2017-04-01,4,9,3
23111,2017-04-01,4,9,3
11515,2017-04-01,4,9,3
50976,2017-04-29,3,9,4
6994,2017-04-29,3,9,4
53004,2017-04-29,3,9,4
58198,2017-04-29,3,9,4
43005,2017-04-29,3,9,4
1290,2017-04-29,3,9,4
48880,2017-04-29,3,9,4
62247,2017-04-29,3,9,4
28477,2017-04-29,3,9,4
19527,2017-04-29,3,9,4
64055,2017-04-29,3,9,4
64352,2017-04-29,3,9,4
25571,2017-04-29,3,9,4
5135,2017-04-29,3,9,4
42274,2017-04-29,3,9,4
2598,2017-04-29,3,9,4
34260,2017-04-29,3,9,4
56924,2017-04-29,3,9,4
44935,2017-04-29,3,9,4
17851,2017-04-29,3,9,4
40885,2017-04-29,3,9,4
34340,2017-04-29,3,9,4
57751,2017-04-29,3,9,4
9611,2017-04-29,3,9,4
68149,2017-04-29,3,9,4
53785,2017-04-29,3,9,4
63121,2017-04-29,3,9,4
60771,2017-04-29,3,9,4
25048,2017-04-29,3,9,4
6113,2017-04-29,3,9,4
11431,2017-04-29,3,9,4
44562,2017-04-29,3,9,4
29994,2017-04-29,3,9,4
9860,2017-04-29,3,9,4
37937,2017-04-29,3,9,4
44358,2017-04-29,3,9,4
37766,2017-04-29,3,9,4
10281,2017-04-29,3,9,4
63126,2017-04-29,3,9,4
1464,2017-04-29,3,9,4
7573,2017-04-29,3,9,4
11197,2017-04-29,3,9,4
36993,2017-04-29,3,9,4
15265,2017-04-29,3,9,4
53844,2017-04-29,3,9,4
28959,2017-04-29,3,9,4
47927,2017-04-29,3,9,4
28152,2017-04-29,3,9,4
35255,2017-04-29,3,9,4
28002,2017-04-29,3,9,4
17873,2017-04-29,3,9,4
34488,2017-04-29,3,9,4
15023,2017-04-29,3,9,4
18834,2017-04-29,3,9,4
27736,2017-04-29,3,9,4
23271,2017-04-29,3,9,4
18532,2017-04-29,3,9,4
36066,2017-04-29,3,9,4
48988,2017-04-29,3,9,4
64420,2017-05-27,6,9,3
38856,2017-05-27,6,9,3
50370,2017-05-27,6,9,3
47129,2017-05-27,6,9,3
13515,2017-05-27,6,9,3
44270,2017-05-27,6,9,3
7263,2017-05-27,6,9,3
59539,2017-05-27,6,9,3
57834,2017-05-27,6,9,3
62182,2017-05-27,6,9,3
49919,2017-05-27,6,9,3
14913,2017-05-27,6,9,3
67466,2017-05-27,6,9,3
49049,2017-05-27,6,9,3
47808,2017-05-27,6,9,3
24592,2017-05-27,6,9,3
55078,2017-05-27,6,9,3
65043,2017-05-27,6,9,3
27570,2017-05-27,6,9,3
59326,2017-05-27,6,9,3
63308,2017-05-27,6,9,3
19650,2017-05-27,6,9,3
23824,2017-05-27,6,9,3
34813,2017-05-27,6,9,3
66755,2017-05-27,6,9,3
42172,2017-05-27,6,9,3
14825,2017-05-27,6,9,3
20245,2017-05-27,6,9,3
19648,2017-05-27,6,9,3
23937,2017-05-27,6,9,3
42950,2017-05-27,6,9,3
33331,2017-05-27,6,9,3
37843,2017-05-27,6,9,3
37673,2017-05-27,6,9,3
41907,2017-05-27,6,9,3
61449,2017-05-27,6,9,3
31820,2017-05-27,6,9,3
30106,2017-05-27,6,9,3
52091,2017-05-27,6,9,3
13553,2017-05-27,6,9,3
43182,2017-05-27,6,9,3
59521,2017-05-27,6,9,3
32921,2017-05-27,6,9,3
15099,2017-05-27,6,9,3
56285,2017-05-27,6,9,3
34269,2017-05-27,6,9,3
62514,2017-05-27,6,9,3
55231,2017-05-27,6,9,3
61817,2017-05-27,6,9,3
5921,2017-05-27,6,9,3
39965,2017-05-27,6,9,3
46351,2017-05-27,6,9,3
16014,2017-05-27,6,9,3
46827,2017-05-27,6,9,3
66089,2017-05-27,6,9,3
37147,2017-05-27,6,9,3
42563,2017-05-27,6,9,3
11471,2017-05-27,6,9,3
45439,2017-05-27,6,9,3
58840,2017-05-27,6,9,3
13131,2017-05-27,6,9,3
47918,2017-05-27,6,9,3
16923,2017-05-27,6,9,3
62209,2017-05-27,6,9,3
9359,2017-05-27,6,9,3
14428,2017-05-27,6,9,3
34543,2017-05-27,6,9,3
27866,2017-05-27,6,9,3
12534,2017-05-27,6,9,3
52061,2017-05-27,6,9,3
8604,2017-05-27,6,9,3
62020,2017-05-27,6,9,3
33959,2017-05-27,6,9,3
18780,2017-05-27,6,9,3
40795,2017-05-27,6,9,3
21464,2017-05-27,6,9,3
46504,2017-05-27,6,9,3
8662,2017-05-27,6,9,3
50332,2017-05-27,6,9,3
43534,2017-05-27,6,9,3
18291,2017-05-27,6,9,3
5898,2017-05-27,6,9,3
39048,2017-05-27,6,9,3
25569,2017-05-27,6,9,3
8183,2017-05-27,6,9,3
40469,2017-05-27,6,9,3
26097,2017-05-27,6,9,3
21704,2017-05-27,6,9,3
23750,2017-05-27,6,9,3
67366,2017-05-27,6,9,3
14824,2017-05-27,6,9,3
4991,2017-05-27,6,9,3
41418,2017-05-27,6,9,3
19794,2017-05-27,6,9,3
468,2017-05-27,6,9,3
40274,2017-05-27,6,9,3
49073,2017-05-27,6,9,3
23270,2017-05-27,6,9,3
65458,2017-05-27,6,9,3
47726,2017-05-27,6,9,3
67303,2017-05-27,6,9,3
52106,2017-05-27,6,9,3
28796,2017-05-27,6,9,3
56316,2017-05-27,6,9,3
40807,2017-05-27,6,9,3
53822,2017-05-27,6,9,3
44828,2017-05-27,6,9,3
54943,2017-05-27,6,9,3
35692,2017-05-27,6,9,3
21542,2017-05-27,6,9,3
59753,2017-05-27,6,9,3
3115,2017-05-27,6,9,3
68055,2017-05-27,6,9,3
17162,2017-05-27,6,9,3
42642,2017-05-27,6,9,3
25315,2017-05-27,6,9,3
17822,2017-05-27,6,9,3
4830,2017-05-27,6,9,3
66144,2017-05-27,6,9,3
32199,2017-05-27,6,9,3
36008,2017-05-27,6,9,3
34623,2017-05-27,6,9,3
39030,2017-05-27,6,9,3
940,2017-05-27,6,9,3
16071,2017-05-27,6,9,3
36312,2017-05-27,6,9,3
34264,2017-05-27,6,9,3
14636,2017-05-27,6,9,3
62368,2017-05-27,6,9,3
4983,2017-05-27,6,9,3
50925,2017-05-27,6,9,3
56377,2017-05-27,6,9,3
42106,2017-05-27,6,9,3
48933,2017-05-27,6,9,3
44686,2017-05-27,6,9,3
27883,2017-05-27,6,9,3
1557,2017-05-27,6,9,3
53410,2017-05-27,6,9,3
18859,2017-05-27,6,9,3
22052,2017-05-27,6,9,3
52216,2017-05-27,6,9,3
12651,2017-05-27,6,9,3
35437,2017-05-27,6,9,3
65446,2017-10-04,1,7,2
30831,2017-10-04,1,7,2
37524,2017-10-04,1,7,2
59294,2017-10-04,1,7,2
38402,2017-10-04,1,7,2
56180,2017-10-04,1,7,2
64104,2017-10-04,1,7,2
61332,2017-10-04,1,7,2
64357,2017-10-04,1,7,2
2888,2017-10-04,1,7,2
36661,2017-10-04,1,7,2
67442,2017-10-04,1,7,2
14529,2017-10-04,1,7,2
46836,2017-10-04,1,7,2
49501,2017-10-04,1,7,2
47037,2017-10-04,1,7,2
45386,2017-10-04,1,7,2
51620,2017-10-04,1,7,2
39086,2017-10-04,1,7,2
10641,2017-10-04,1,7,2
1633,2017-10-04,1,7,2
39583,2017-10-04,1,7,2
57495,2017-10-04,1,7,2
12389,2017-10-04,1,7,2
54337,2017-10-04,1,7,2
53314,2017-10-04,1,7,2
12240,2017-10-04,1,7,2
58008,2017-10-04,1,7,2
6636,2017-10-04,1,7,2
5433,2017-10-04,1,7,2
679,2017-10-04,1,7,2
38067,2017-10-04,1,7,2
35522,2017-10-04,1,7,2
42648,2017-10-04,1,7,2
42974,2017-10-04,1,7,2
40961,2017-10-04,1,7,2
32885,2017-10-04,1,7,2
18350,2017-10-04,1,7,2
20771,2017-10-04,1,7,2
23654,2017-10-04,1,7,2
30441,2017-10-04,1,7,2
50544,2017-10-04,1,7,2
42527,2017-10-04,1,7,2
36052,2017-10-04,1,7,2
54027,2017-10-04,1,7,2
47784,2017-10-04,1,7,2
35877,2017-10-04,1,7,2
28618,2017-10-04,1,7,2
66632,2017-10-04,1,7,2
2014,2017-10-04,1,7,2
5310,2017-10-04,1,7,2
65253,2017-10-04,1,7,2
46678,2017-10-04,1,7,2
39162,2017-10-04,1,7,2
55378,2017-10-04,1,7,2
22556,2017-10-04,1,7,2
21597,2017-10-04,1,7,2
2635,2017-10-04,1,7,2
12369,2017-10-04,1,7,2
63305,2017-10-04,1,7,2
26803,2017-10-04,1,7,2
42933,2017-10-04,1,7,2
52696,2017-10-04,1,7,2
25620,2017-10-04,1,7,2
48092,2017-10-04,1,7,2
12932,2017-10-04,1,7,2
19472,2017-10-04,1,7,2
17097,2017-10-04,1,7,2
57245,2017-10-04,1,7,2
59163,2017-10-04,1,7,2
17141,2017-10-04,1,7,2
22647,2017-10-04,1,7,2
65713,2017-10-04,1,7,2
43618,2017-10-04,1,7,2
17747,2017-10-04,1,7,2
42836,2017-10-04,1,7,2
63351,2017-10-04,1,7,2
36995,2017-10-04,1,7,2
53426,2017-10-04,1,7,2
26449,2017-10-04,1,7,2
60427,2017-10-04,1,7,2
8357,2017-10-04,1,7,2
32297,2017-10-04,1,7,2
65139,2017-10-04,1,7,2
56889,2017-10-04,1,7,2
33187,2017-10-04,1,7,2
68189,2017-10-04,1,7,2
42455,2017-12-30,3,3,0
55114,2017-12-30,3,3,0
5695,2017-12-30,3,3,0
10509,2017-12-30,3,3,0
22001,2017-12-30,3,3,0
5815,2017-12-30,3,3,0
16405,2017-12-30,3,3,0
19090,2017-12-30,3,3,0
63858,2017-12-30,3,3,0
54934,2017-12-30,3,3,0
16573,2017-12-30,3,3,0
19449,2017-12-30,3,3,0
62101,2017-12-30,3,3,0
2709,2017-12-30,3,3,0
25244,2017-12-30,3,3,0
30044,2017-12-30,3,3,0
20477,2017-12-30,3,3,0
56435,2017-12-30,3,3,0
68489,2017-12-30,3,3,0
39878,2017-12-30,3,3,0
21058,2017-12-30,3,3,0
44159,2017-12-30,3,3,0
46535,2017-12-30,3,3,0
32996,2017-12-30,3,3,0
57160,2017-12-30,3,3,0
38111,2017-12-30,3,3,0
20883,2017-12-30,3,3,0
30676,2017-12-30,3,3,0
18429,2017-12-30,3,3,0
13243,2017-12-30,3,3,0
58018,2017-12-30,3,3,0
57657,2017-12-30,3,3,0
31074,2017-12-30,3,3,0
12271,2017-12-30,3,3,0
28950,2017-12-30,3,3,0
64961,2017-10-07,4,4,0
28906,2017-10-07,4,4,0
4826,2017-10-07,4,4,0
9451,2017-10-07,4,4,0
27271,2017-10-07,4,4,0
15542,2017-10-07,4,4,0
640,2017-10-07,4,4,0
56097,2017-10-07,4,4,0
967,2017-10-07,4,4,0
55524,2017-10-07,4,4,0
58298,2017-10-07,4,4,0
12038,2017-10-07,4,4,0
3009,2017-10-07,4,4,0
18719,2017-10-07,4,4,0
18124,2017-10-07,4,4,0
53458,2017-10-07,4,4,0
56646,2017-10-07,4,4,0
42956,2017-10-07,4,4,0
1127,2017-10-07,4,4,0
64624,2017-10-07,4,4,0
23643,2017-10-07,4,4,0
28708,2017-10-07,4,4,0
31657,2017-10-07,4,4,0
14751,2017-10-07,4,4,0
2523,2017-10-07,4,4,0
8906,2017-10-07,4,4,0
5046,2017-10-07,4,4,0
55814,2017-10-07,4,4,0
24385,2017-10-07,4,4,0
45748,2017-10-07,4,4,0
19792,2017-12-30,3,3,0
36341,2017-12-30,3,3,0
55444,2017-12-30,3,3,0
5856,2017-12-30,3,3,0
43950,2017-12-30,3,3,0
5092,2017-12-30,3,3,0
6275,2017-12-30,3,3,0
22740,2017-12-30,3,3,0
40782,2017-12-30,3,3,0
46356,2017-12-30,3,3,0
32643,2017-12-30,3,3,0
25153,2017-12-30,3,3,0
21989,2017-12-30,3,3,0
15550,2017-12-30,3,3,0
56414,2017-12-30,3,3,0
31484,2017-10-04,1,7,2
60508,2017-10-04,1,7,2
10684,2017-10-04,1,7,2
1437,2017-10-04,1,7,2
55051,2017-10-04,1,7,2
60436,2017-10-04,1,7,2
36255,2017-10-04,1,7,2
22933,2017-10-04,1,7,2
16479,2017-10-04,1,7,2
28563,2017-10-04,1,7,2
61610,2017-10-04,1,7,2
8878,2017-10-07,4,4,0
43879,2017-10-07,4,4,0
40844,2017-10-07,4,4,0
35832,2017-10-07,4,4,0
32640,2017-10-07,4,4,0
31649,2017-10-07,4,4,0
56411,2017-10-07,4,4,0
23475,2017-10-07,4,4,0
11955,2017-10-07,4,4,0
68045,2017-10-07,4,4,0
25983,2017-10-07,4,4,0
17211,2017-10-07,4,4,0
30117,2017-10-07,4,4,0
38189,2017-10-07,4,4,0
60340,2017-10-07,4,4,0
19722,2017-10-07,4,4,0
16580,2017-10-07,4,4,0
35566,2017-10-07,4,4,0
60887,2017-10-07,4,4,0
67127,2017-10-07,4,4,0
4757,2017-10-07,4,4,0
63243,2017-10-07,4,4,0
31096,2017-10-07,4,4,0
40757,2017-10-07,4,4,0
64662,2017-10-07,4,4,0
12252,2017-10-07,4,4,0
22042,2017-10-07,4,4,0
57194,2017-10-07,4,4,0
53520,2017-10-07,4,4,0
56867,2017-10-07,4,4,0
12834,2017-10-07,4,4,0
44111,2017-10-07,4,4,0
58068,2017-10-07,4,4,0
65195,2017-10-07,4,4,0
42620,2017-10-07,4,4,0
46812,2017-10-07,4,4,0
9948,2017-10-07,4,4,0
113,2017-10-07,4,4,0
6534,2017-10-07,4,4,0
26902,2017-10-07,4,4,0
20353,2017-10-07,4,4,0
2899,2017-10-07,4,4,0
2566,2017-10-07,4,4,0
19014,2017-10-07,4,4,0
40110,2017-10-07,4,4,0
38359,2017-10-07,4,4,0
9174,2017-10-07,4,4,0
3591,2017-10-07,4,4,0
29266,2017-10-07,4,4,0
44763,2017-10-07,4,4,0
34356,2017-01-27,6,10,2
8517,2017-01-27,6,10,2
18129,2017-01-27,6,10,2
47033,2017-01-27,6,10,2
61232,2017-01-27,6,10,2
15363,2017-01-27,6,10,2
24608,2017-01-27,6,10,2
45038,2017-01-27,6,10,2
61251,2017-01-27,6,10,2
36947,2017-01-27,6,10,2
30016,2017-01-27,6,10,2
54364,2017-02-25,4,9,3
25078,2017-02-25,4,9,3
66980,2017-02-25,4,9,3
25305,2017-02-25,4,9,3
39726,2017-02-25,4,9,3
52783,2017-02-25,4,9,3
41191,2017-02-25,4,9,3
34201,2017-02-25,4,9,3
35074,2017-02-25,4,9,3
11265,2017-02-25,4,9,3
36610,2017-02-25,4,9,3
18157,2017-02-25,4,9,3
55845,2017-02-25,4,9,3
3915,2017-02-25,4,9,3
61002,2017-02-25,4,9,3
32905,2017-04-01,4,9,3
9021,2017-04-01,4,9,3
