group_id,long_weekend_days,strategy_weekend_days,cost_days,long_weekend_dist,days_weekenddays_diff,days_strategy_diff
54816,1,7,2,-18,12.0,6.0
5032,1,7,2,-18,9.0,3.0
51809,1,7,2,-17,11.0,5.0
68124,1,7,2,-16,7.0,1.0
12468,1,7,2,-16,7.0,1.0
20227,1,7,2,-15,7.0,1.0
22952,1,7,2,-15,11.0,5.0
53021,1,7,2,-13,11.0,5.0
65216,1,7,2,-13,9.0,3.0
48804,1,7,2,-13,11.0,5.0
33018,1,7,2,-11,12.0,6.0
48270,1,7,2,-11,11.0,5.0
34466,1,7,2,-9,7.0,1.0
5554,1,7,2,-9,7.0,1.0
19576,1,7,2,-9,9.0,3.0
56961,1,7,2,-8,7.0,1.0
42400,1,7,2,-8,11.0,5.0
15929,1,7,2,-7,11.0,5.0
2393,1,7,2,-7,9.0,3.0
53288,1,7,2,-7,12.0,6.0
42143,1,7,2,-7,12.0,6.0
5622,1,7,2,-7,11.0,5.0
63006,1,7,2,-7,11.0,5.0
66012,1,7,2,-6,9.0,3.0
35855,1,7,2,-6,11.0,5.0
39749,1,7,2,-5,12.0,6.0
16225,1,7,2,-4,9.0,3.0
27758,3,3,0,-28,5.0,5.0
2736,3,3,0,-27,7.0,7.0
36883,3,3,0,-26,5.0,5.0
39777,3,3,0,-26,7.0,7.0
56400,3,3,0,-26,5.0,5.0
17289,3,3,0,-25,4.0,4.0
23464,3,3,0,-23,4.0,4.0
20622,3,3,0,-22,3.0,3.0
3484,3,3,0,-22,5.0,5.0
50866,3,3,0,-19,5.0,5.0
18343,3,3,0,-18,5.0,5.0
65701,3,3,0,-17,7.0,7.0
55468,3,3,0,-16,5.0,5.0
17172,3,3,0,-14,5.0,5.0
65774,3,3,0,-13,5.0,5.0
62356,3,3,0,-12,7.0,7.0
38154,3,3,0,-11,4.0,4.0
13375,3,3,0,-11,5.0,5.0
44649,3,3,0,-9,4.0,4.0
15951,3,3,0,-9,5.0,5.0
35129,3,3,0,-9,5.0,5.0
60196,3,3,0,-8,7.0,7.0
55440,3,3,0,-7,4.0,4.0
61312,3,3,0,-7,5.0,5.0
20102,3,3,0,-7,5.0,5.0
10654,3,3,0,-7,7.0,7.0
40447,3,3,0,-5,7.0,7.0
54766,3,3,0,-4,7.0,7.0
36101,3,3,0,-4,5.0,5.0
5536,3,3,0,-2,5.0,5.0
59332,3,3,0,-1,5.0,5.0
63822,3,3,0,0,5.0,5.0
2729,4,4,0,26,3.0,3.0
18681,4,4,0,26,6.0,6.0
8930,4,4,0,27,4.0,4.0
48845,4,4,0,30,4.0,4.0
31158,4,4,0,31,6.0,6.0
29428,4,4,0,31,3.0,3.0
37631,4,4,0,31,4.0,4.0
55318,4,4,0,32,6.0,6.0
46315,4,4,0,33,3.0,3.0
1489,4,4,0,35,3.0,3.0
30374,4,4,0,35,6.0,6.0
18597,4,4,0,35,6.0,6.0
38885,4,4,0,36,6.0,6.0
394,4,4,0,37,4.0,4.0
41279,4,4,0,37,4.0,4.0
43497,4,4,0,38,4.0,4.0
52969,4,4,0,38,4.0,4.0
45465,4,4,0,40,3.0,3.0
45242,4,4,0,40,4.0,4.0
21211,4,4,0,41,4.0,4.0
6386,3,3,0,-40,7.0,7.0
22545,3,3,0,-40,7.0,7.0
41631,3,3,0,-39,4.0,4.0
4251,3,3,0,-39,7.0,7.0
15592,3,3,0,-39,5.0,5.0
10097,3,3,0,-37,4.0,4.0
5780,3,3,0,-37,7.0,7.0
33218,3,3,0,-36,5.0,5.0
51782,3,3,0,-36,7.0,7.0
34919,3,3,0,-35,5.0,5.0
54942,3,3,0,-33,7.0,7.0
36629,3,3,0,-33,5.0,5.0
42894,3,3,0,-32,5.0,5.0
13362,3,3,0,-32,7.0,7.0
32114,3,3,0,-32,5.0,5.0
46539,3,3,0,-30,5.0,5.0
56167,3,3,0,-30,5.0,5.0
66679,1,7,2,-3,11.0,5.0
47667,1,7,2,-2,12.0,6.0
10322,1,7,2,-2,7.0,1.0
44443,1,7,2,-1,11.0,5.0
17580,1,7,2,-1,11.0,5.0
35870,1,7,2,0,12.0,6.0
13034,1,7,2,1,11.0,5.0
38701,4,4,0,1,9.0,9.0
17345,4,4,0,1,10.0,10.0
58498,4,4,0,1,10.0,10.0
57527,4,4,0,2,4.0,4.0
6300,4,4,0,3,9.0,9.0
46130,4,4,0,4,8.0,8.0
19411,4,4,0,4,9.0,9.0
39810,4,4,0,4,8.0,8.0
46001,4,4,0,4,8.0,8.0
30483,4,4,0,4,8.0,8.0
22742,4,4,0,5,6.0,6.0
57022,4,4,0,5,6.0,6.0
54273,4,4,0,5,8.0,8.0
49301,4,4,0,7,9.0,9.0
26616,4,4,0,7,6.0,6.0
36671,4,4,0,7,8.0,8.0
26786,4,4,0,7,8.0,8.0
33062,4,4,0,8,8.0,8.0
24352,4,4,0,9,4.0,4.0
15798,4,4,0,10,4.0,4.0
1883,4,4,0,10,4.0,4.0
16451,4,4,0,12,6.0,6.0
19208,4,4,0,12,3.0,3.0
35763,4,4,0,13,6.0,6.0
32848,4,4,0,14,6.0,6.0
42373,4,4,0,15,6.0,6.0
5227,4,4,0,17,4.0,4.0
58765,4,4,0,17,8.0,8.0
44321,4,4,0,18,6.0,6.0
13522,4,4,0,19,3.0,3.0
26553,4,4,0,19,4.0,4.0
61940,4,4,0,20,6.0,6.0
5196,4,4,0,21,4.0,4.0
509,4,4,0,21,4.0,4.0
34161,4,4,0,21,6.0,6.0
65554,4,4,0,23,4.0,4.0
9273,4,4,0,23,4.0,4.0
68501,4,4,0,24,4.0,4.0
27438,4,4,0,24,4.0,4.0
8442,3,3,0,4,6.0,6.0
5234,3,3,0,5,6.0,6.0
30052,3,3,0,9,6.0,6.0
26275,3,3,0,12,6.0,6.0
48398,6,10,2,-11,3.0,-1.0
67528,6,10,2,-10,2.0,-2.0
65075,6,10,2,-8,3.0,-1.0
1344,6,10,2,-6,3.0,-1.0
32606,6,10,2,-5,2.0,-2.0
30917,6,10,2,-4,3.0,-1.0
52237,6,10,2,-3,3.0,-1.0
19171,6,10,2,-3,2.0,-2.0
16554,6,10,2,-3,4.0,0.0
51625,6,10,2,-1,4.0,0.0
51386,6,10,2,-1,3.0,-1.0
35290,6,10,2,0,4.0,0.0
30272,6,10,2,0,4.0,0.0
18767,6,10,2,2,2.0,-2.0
30933,6,10,2,6,3.0,-1.0
23637,6,10,2,8,3.0,-1.0
31660,6,10,2,13,3.0,-1.0
27430,6,10,2,14,2.0,-2.0
39464,4,9,3,-11,4.0,-1.0
40860,4,9,3,-9,5.0,0.0
39117,4,9,3,-7,6.0,1.0
4838,4,9,3,-7,5.0,0.0
13731,4,9,3,-6,4.0,-1.0
4519,4,9,3,-6,4.0,-1.0
35995,4,9,3,-5,5.0,0.0
65862,4,9,3,-3,6.0,1.0
42757,4,9,3,-2,5.0,0.0
19692,4,9,3,-1,6.0,1.0
14481,4,9,3,-1,5.0,0.0
46877,4,9,3,1,4.0,-1.0
21819,4,9,3,5,5.0,0.0
37606,4,9,3,8,4.0,-1.0
45976,4,9,3,10,4.0,-1.0
46145,4,9,3,11,4.0,-1.0
27386,4,9,3,13,6.0,1.0
37858,4,9,3,15,4.0,-1.0
20304,4,9,3,16,6.0,1.0
1119,4,9,3,16,4.0,-1.0
44820,4,9,3,17,4.0,-1.0
11886,4,9,3,17,4.0,-1.0
11114,4,9,3,17,4.0,-1.0
38050,4,9,3,17,4.0,-1.0
20179,4,9,3,-15,4.0,-1.0
27938,4,9,3,-15,4.0,-1.0
35287,4,9,3,-15,5.0,0.0
66543,4,9,3,-13,6.0,1.0
53377,4,9,3,-13,4.0,-1.0
63281,4,9,3,-13,4.0,-1.0
3174,4,9,3,-10,5.0,0.0
56219,4,9,3,-9,5.0,0.0
8947,4,9,3,-8,6.0,1.0
1930,4,9,3,-8,5.0,0.0
13487,4,9,3,-3,5.0,0.0
36345,4,9,3,-2,5.0,0.0
30947,4,9,3,0,6.0,1.0
57979,4,9,3,0,5.0,0.0
42243,4,9,3,2,6.0,1.0
23410,4,9,3,5,5.0,0.0
5116,4,9,3,6,6.0,1.0
50375,4,9,3,8,4.0,-1.0
28322,4,9,3,11,5.0,0.0
23347,4,9,3,12,5.0,0.0
61134,4,9,3,13,4.0,-1.0
50876,4,9,3,13,5.0,0.0
30675,4,9,3,13,6.0,1.0
26133,3,9,4,-13,6.0,0.0
34436,3,9,4,-12,6.0,0.0
25937,3,9,4,-9,6.0,0.0
45251,3,9,4,-7,7.0,1.0
30646,3,9,4,-6,5.0,-1.0
60227,3,9,4,-3,6.0,0.0
19748,3,9,4,1,10.0,4.0
25988,3,9,4,1,6.0,0.0
55064,3,9,4,1,7.0,1.0
49401,3,9,4,2,6.0,0.0
9434,3,9,4,4,6.0,0.0
67015,3,9,4,8,10.0,4.0
59796,3,9,4,11,6.0,0.0
5878,3,9,4,12,7.0,1.0
58722,3,9,4,12,6.0,0.0
55632,3,9,4,13,6.0,0.0
34207,3,9,4,14,7.0,1.0
51893,6,9,3,-13,7.0,4.0
47720,6,9,3,-12,3.0,0.0
17315,6,9,3,-10,4.0,1.0
12841,6,9,3,-10,3.0,0.0
477,6,9,3,-3,3.0,0.0
39163,6,9,3,-2,3.0,0.0
51843,6,9,3,0,4.0,1.0
7554,6,9,3,0,3.0,0.0
13070,6,9,3,1,7.0,4.0
15221,6,9,3,1,3.0,0.0
42743,6,9,3,1,4.0,1.0
52950,6,9,3,1,4.0,1.0
20136,6,9,3,4,3.0,0.0
25846,6,9,3,5,3.0,0.0
20486,6,9,3,5,5.0,2.0
68223,6,9,3,7,3.0,0.0
63072,6,9,3,7,4.0,1.0
16820,6,9,3,11,3.0,0.0
31413,6,9,3,13,4.0,1.0
40525,6,9,3,13,5.0,2.0
36289,6,9,3,13,3.0,0.0
52424,6,9,3,15,7.0,4.0
38065,6,9,3,15,4.0,1.0
32079,6,9,3,15,4.0,1.0
43329,6,9,3,16,4.0,1.0
63206,6,9,3,17,5.0,2.0
42420,6,9,3,18,3.0,0.0
58015,6,9,3,19,4.0,1.0
2181,6,9,3,20,3.0,0.0
6184,6,9,3,22,3.0,0.0
48793,6,9,3,22,7.0,4.0
35593,6,9,3,25,4.0,1.0
64888,6,9,3,25,4.0,1.0
37861,6,9,3,25,4.0,1.0
267,6,9,3,26,4.0,1.0
29084,6,9,3,26,3.0,0.0
61091,6,9,3,27,4.0,1.0
42714,6,9,3,27,3.0,0.0
48688,6,9,3,28,3.0,0.0
27962,6,9,3,29,4.0,1.0
35584,6,9,3,29,7.0,4.0
25281,6,9,3,29,4.0,1.0
14955,6,9,3,30,4.0,1.0
19881,6,9,3,30,1.0,-2.0
2561,6,9,3,30,3.0,0.0
56346,6,9,3,32,3.0,0.0
10681,6,9,3,33,3.0,0.0
52347,6,9,3,34,4.0,1.0
44029,6,9,3,34,3.0,0.0
48631,6,9,3,36,7.0,4.0
60296,6,9,3,39,4.0,1.0
43724,6,9,3,41,4.0,1.0
29914,6,9,3,42,4.0,1.0
38299,6,9,3,43,3.0,0.0
34797,6,9,3,43,4.0,1.0
40074,6,9,3,43,4.0,1.0
68105,6,9,3,45,3.0,0.0
46098,6,9,3,46,4.0,1.0
30578,6,9,3,46,5.0,2.0
8643,6,9,3,48,4.0,1.0
268,6,9,3,48,4.0,1.0
17348,6,9,3,50,4.0,1.0
3295,6,9,3,50,4.0,1.0
35574,6,9,3,51,4.0,1.0
65204,6,9,3,52,3.0,0.0
30084,6,9,3,52,4.0,1.0
22558,6,9,3,52,4.0,1.0
43152,6,9,3,55,4.0,1.0
50826,6,9,3,56,4.0,1.0
16088,6,9,3,59,4.0,1.0
6575,6,9,3,59,3.0,0.0
48197,6,9,3,60,4.0,1.0
22106,6,9,3,61,7.0,4.0
50348,6,9,3,62,4.0,1.0
28999,1,7,2,-62,8.0,2.0
35695,1,7,2,-61,9.0,3.0
61514,1,7,2,-61,9.0,3.0
64173,1,7,2,-60,9.0,3.0
61814,1,7,2,-60,9.0,3.0
10985,1,7,2,-52,12.0,6.0
39734,1,7,2,-49,9.0,3.0
63045,1,7,2,-49,9.0,3.0
41338,1,7,2,-47,9.0,3.0
23229,1,7,2,-47,9.0,3.0
64367,1,7,2,-46,9.0,3.0
50658,1,7,2,-45,9.0,3.0
62336,1,7,2,-40,9.0,3.0
28967,1,7,2,-39,9.0,3.0
42509,1,7,2,-36,9.0,3.0
67658,1,7,2,-35,9.0,3.0
50183,1,7,2,-33,9.0,3.0
38999,1,7,2,-30,9.0,3.0
35211,1,7,2,-26,8.0,2.0
27701,1,7,2,-23,8.0,2.0
62059,1,7,2,-22,9.0,3.0
18372,1,7,2,-21,9.0,3.0
6037,1,7,2,-21,9.0,3.0
15614,1,7,2,-20,9.0,3.0
62674,1,7,2,-19,9.0,3.0
54801,1,7,2,-19,8.0,2.0
22058,1,7,2,-19,9.0,3.0
30972,1,7,2,-18,8.0,2.0
53077,1,7,2,-14,9.0,3.0
34188,1,7,2,-13,12.0,6.0
3049,1,7,2,-12,9.0,3.0
1481,1,7,2,-12,12.0,6.0
44077,1,7,2,-11,9.0,3.0
29578,1,7,2,-10,9.0,3.0
10599,1,7,2,-10,9.0,3.0
895,1,7,2,-9,9.0,3.0
29542,1,7,2,-9,9.0,3.0
6434,1,7,2,-9,8.0,2.0
54002,1,7,2,-8,9.0,3.0
4156,1,7,2,-7,8.0,2.0
47525,1,7,2,-7,9.0,3.0
53160,1,7,2,-6,8.0,2.0
3983,1,7,2,-6,9.0,3.0
55661,1,7,2,-6,9.0,3.0
33607,1,7,2,-5,9.0,3.0
51055,1,7,2,-5,9.0,3.0
61734,3,3,0,-29,5.0,5.0
66750,3,3,0,-29,5.0,5.0
57466,3,3,0,-28,6.0,6.0
39251,3,3,0,-27,5.0,5.0
16779,3,3,0,-27,5.0,5.0
36477,3,3,0,-26,6.0,6.0
1989,3,3,0,-26,5.0,5.0
40179,3,3,0,-26,5.0,5.0
24635,3,3,0,-24,5.0,5.0
36325,3,3,0,-23,6.0,6.0
7407,3,3,0,-19,5.0,5.0
53876,3,3,0,-16,4.0,4.0
57972,3,3,0,-15,6.0,6.0
26376,3,3,0,-10,5.0,5.0
6822,3,3,0,-10,6.0,6.0
3698,3,3,0,-8,6.0,6.0
18574,3,3,0,-8,7.0,7.0
44953,3,3,0,-8,6.0,6.0
34867,3,3,0,-7,6.0,6.0
232,3,3,0,-6,7.0,7.0
50579,3,3,0,-6,6.0,6.0
15290,3,3,0,-3,5.0,5.0
22701,3,3,0,-3,5.0,5.0
11244,3,3,0,-3,6.0,6.0
20496,3,3,0,-1,6.0,6.0
4943,4,4,0,25,4.0,4.0
15533,4,4,0,25,4.0,4.0
58025,4,4,0,26,4.0,4.0
24734,4,4,0,26,6.0,6.0
45924,4,4,0,26,6.0,6.0
35708,4,4,0,29,5.0,5.0
67331,4,4,0,32,5.0,5.0
45661,4,4,0,34,5.0,5.0
14221,4,4,0,35,5.0,5.0
21065,4,4,0,36,4.0,4.0
46323,4,4,0,36,4.0,4.0
30442,4,4,0,38,4.0,4.0
21286,4,4,0,39,3.0,3.0
62487,4,4,0,39,5.0,5.0
12124,4,4,0,39,3.0,3.0
59091,4,4,0,40,4.0,4.0
15607,4,4,0,41,4.0,4.0
53306,4,4,0,41,4.0,4.0
62016,4,4,0,41,6.0,6.0
51333,4,4,0,41,5.0,5.0
36622,3,3,0,-41,5.0,5.0
35656,3,3,0,-41,5.0,5.0
57339,3,3,0,-40,5.0,5.0
12160,3,3,0,-38,6.0,6.0
18755,3,3,0,-37,5.0,5.0
9228,3,3,0,-34,5.0,5.0
3444,3,3,0,-34,5.0,5.0
32370,3,3,0,-32,5.0,5.0
62507,3,3,0,-32,5.0,5.0
9837,3,3,0,-31,5.0,5.0
19982,3,3,0,-31,4.0,4.0
46545,1,7,2,-3,9.0,3.0
23196,1,7,2,-2,9.0,3.0
67984,1,7,2,-2,9.0,3.0
38849,1,7,2,-1,9.0,3.0
28189,1,7,2,-1,9.0,3.0
35068,1,7,2,0,9.0,3.0
194,1,7,2,0,9.0,3.0
44317,1,7,2,1,9.0,3.0
61592,4,4,0,-1,6.0,6.0
53103,4,4,0,0,6.0,6.0
12388,4,4,0,1,6.0,6.0
61511,4,4,0,2,5.0,5.0
62750,4,4,0,3,6.0,6.0
37470,4,4,0,3,6.0,6.0
5428,4,4,0,3,6.0,6.0
66087,4,4,0,5,6.0,6.0
2555,4,4,0,5,6.0,6.0
20471,4,4,0,6,6.0,6.0
11412,4,4,0,7,4.0,4.0
47093,4,4,0,7,5.0,5.0
34503,4,4,0,7,5.0,5.0
30077,4,4,0,8,5.0,5.0
36593,4,4,0,9,4.0,4.0
11891,4,4,0,9,3.0,3.0
32243,4,4,0,10,4.0,4.0
14907,4,4,0,10,3.0,3.0
39403,4,4,0,11,4.0,4.0
18521,4,4,0,11,5.0,5.0
2836,4,4,0,13,4.0,4.0
51553,4,4,0,13,4.0,4.0
64133,4,4,0,15,4.0,4.0
61068,4,4,0,18,6.0,6.0
51934,4,4,0,19,5.0,5.0
31204,4,4,0,20,5.0,5.0
6388,4,4,0,21,5.0,5.0
18018,4,4,0,21,4.0,4.0
34637,4,4,0,22,4.0,4.0
17636,4,4,0,23,5.0,5.0
68211,3,9,4,13,9.0,3.0
22826,1,7,2,-34,6.0,0.0
5365,3,3,0,-30,4.0,4.0
5297,3,3,0,2,5.0,5.0
20837,3,3,0,4,2.0,2.0
13312,3,3,0,5,2.0,2.0
2631,3,3,0,6,2.0,2.0
4589,3,3,0,6,2.0,2.0
10360,3,3,0,11,5.0,5.0
58204,3,3,0,12,2.0,2.0
35180,3,3,0,13,2.0,2.0
32601,6,10,2,-13,-1.0,-5.0
21921,6,10,2,-10,-1.0,-5.0
38183,6,10,2,-9,-1.0,-5.0
24694,6,10,2,-8,0.0,-4.0
5231,6,10,2,-7,-1.0,-5.0
20068,6,10,2,-6,-1.0,-5.0
4482,6,10,2,-6,2.0,-2.0
55156,6,10,2,-6,-1.0,-5.0
32975,6,10,2,-3,-1.0,-5.0
9803,6,10,2,-3,-1.0,-5.0
27068,6,10,2,-2,-1.0,-5.0
32550,6,10,2,-2,-1.0,-5.0
18276,6,10,2,-1,-1.0,-5.0
5892,6,10,2,-1,-1.0,-5.0
19981,6,10,2,-1,-1.0,-5.0
17135,6,10,2,-1,-1.0,-5.0
4349,6,10,2,0,-1.0,-5.0
17266,6,10,2,0,0.0,-4.0
61688,6,10,2,0,-1.0,-5.0
25183,6,10,2,0,-1.0,-5.0
62129,6,10,2,1,-1.0,-5.0
38416,6,10,2,1,-1.0,-5.0
66906,6,10,2,1,-1.0,-5.0
50327,6,10,2,1,2.0,-2.0
35167,6,10,2,1,-1.0,-5.0
67287,6,10,2,1,-1.0,-5.0
64715,6,10,2,1,-1.0,-5.0
53137,6,10,2,1,-1.0,-5.0
44195,6,10,2,2,-1.0,-5.0
2853,6,10,2,2,-1.0,-5.0
48438,6,10,2,2,-1.0,-5.0
55636,6,10,2,3,-1.0,-5.0
9394,6,10,2,3,-1.0,-5.0
39050,6,10,2,3,2.0,-2.0
9158,6,10,2,5,-1.0,-5.0
68327,6,10,2,7,2.0,-2.0
8970,6,10,2,7,-1.0,-5.0
2110,6,10,2,8,-1.0,-5.0
56913,6,10,2,12,-1.0,-5.0
1783,6,10,2,12,-1.0,-5.0
25732,6,10,2,12,-1.0,-5.0
17295,6,10,2,14,-1.0,-5.0
67713,4,9,3,-14,1.0,-4.0
64200,4,9,3,-12,4.0,-1.0
60197,4,9,3,-10,4.0,-1.0
41603,4,9,3,-10,1.0,-4.0
46325,4,9,3,-9,1.0,-4.0
28235,4,9,3,-9,1.0,-4.0
7885,4,9,3,-8,4.0,-1.0
40697,4,9,3,-8,4.0,-1.0
57042,4,9,3,-8,1.0,-4.0
29695,4,9,3,-7,1.0,-4.0
24576,4,9,3,-7,1.0,-4.0
44107,4,9,3,-5,4.0,-1.0
64268,4,9,3,-2,1.0,-4.0
44292,4,9,3,-1,4.0,-1.0
9688,4,9,3,-1,1.0,-4.0
7692,4,9,3,-1,1.0,-4.0
23759,4,9,3,0,1.0,-4.0
46582,4,9,3,0,1.0,-4.0
42639,4,9,3,0,1.0,-4.0
8561,4,9,3,0,1.0,-4.0
33524,4,9,3,0,1.0,-4.0
67139,4,9,3,1,1.0,-4.0
14984,4,9,3,1,1.0,-4.0
68152,4,9,3,1,4.0,-1.0
14399,4,9,3,2,4.0,-1.0
51228,4,9,3,4,1.0,-4.0
9390,4,9,3,4,1.0,-4.0
18402,4,9,3,7,1.0,-4.0
60369,4,9,3,7,1.0,-4.0
45472,4,9,3,8,4.0,-1.0
38440,4,9,3,9,4.0,-1.0
8389,4,9,3,11,4.0,-1.0
61977,4,9,3,12,1.0,-4.0
2246,4,9,3,13,4.0,-1.0
58562,4,9,3,13,1.0,-4.0
53,4,9,3,13,1.0,-4.0
58475,4,9,3,13,1.0,-4.0
13267,4,9,3,14,1.0,-4.0
15820,4,9,3,14,1.0,-4.0
35189,4,9,3,15,4.0,-1.0
5511,4,9,3,16,4.0,-1.0
56855,4,9,3,-17,1.0,-4.0
61393,4,9,3,-15,4.0,-1.0
18756,4,9,3,-15,1.0,-4.0
41945,4,9,3,-14,1.0,-4.0
68493,4,9,3,-14,1.0,-4.0
1130,4,9,3,-13,4.0,-1.0
13612,4,9,3,-13,4.0,-1.0
64675,4,9,3,-12,4.0,-1.0
46532,4,9,3,-10,4.0,-1.0
34099,4,9,3,-10,1.0,-4.0
18216,4,9,3,-9,1.0,-4.0
55822,4,9,3,-8,1.0,-4.0
40724,4,9,3,-8,1.0,-4.0
41571,4,9,3,-7,1.0,-4.0
2732,4,9,3,-7,1.0,-4.0
22282,4,9,3,-7,1.0,-4.0
51840,4,9,3,-6,4.0,-1.0
43910,4,9,3,-6,4.0,-1.0
13648,4,9,3,-3,1.0,-4.0
12500,4,9,3,-3,1.0,-4.0
47635,4,9,3,-2,1.0,-4.0
62523,4,9,3,-2,1.0,-4.0
43821,4,9,3,-1,4.0,-1.0
52977,4,9,3,-1,1.0,-4.0
19607,4,9,3,-1,1.0,-4.0
7974,4,9,3,-1,1.0,-4.0
67907,4,9,3,0,1.0,-4.0
57876,4,9,3,0,1.0,-4.0
66647,4,9,3,0,1.0,-4.0
19752,4,9,3,1,4.0,-1.0
60482,4,9,3,1,1.0,-4.0
16141,4,9,3,2,4.0,-1.0
65855,4,9,3,4,1.0,-4.0
63939,4,9,3,4,1.0,-4.0
12184,4,9,3,5,1.0,-4.0
34400,4,9,3,6,4.0,-1.0
3823,4,9,3,8,4.0,-1.0
10920,4,9,3,9,4.0,-1.0
52039,4,9,3,9,4.0,-1.0
49160,4,9,3,11,1.0,-4.0
7248,4,9,3,12,1.0,-4.0
58732,4,9,3,12,1.0,-4.0
23111,4,9,3,13,4.0,-1.0
11515,4,9,3,14,1.0,-4.0
50976,3,9,4,-13,5.0,-1.0
6994,3,9,4,-13,5.0,-1.0
53004,3,9,4,-12,5.0,-1.0
58198,3,9,4,-10,2.0,-4.0
43005,3,9,4,-10,2.0,-4.0
1290,3,9,4,-10,2.0,-4.0
48880,3,9,4,-10,2.0,-4.0
62247,3,9,4,-10,2.0,-4.0
28477,3,9,4,-9,2.0,-4.0
19527,3,9,4,-8,5.0,-1.0
64055,3,9,4,-7,2.0,-4.0
64352,3,9,4,-7,2.0,-4.0
25571,3,9,4,-7,2.0,-4.0
5135,3,9,4,-6,5.0,-1.0
42274,3,9,4,-6,5.0,-1.0
2598,3,9,4,-5,5.0,-1.0
34260,3,9,4,-3,2.0,-4.0
56924,3,9,4,-3,2.0,-4.0
44935,3,9,4,-3,2.0,-4.0
17851,3,9,4,-3,2.0,-4.0
40885,3,9,4,-2,2.0,-4.0
34340,3,9,4,-2,2.0,-4.0
57751,3,9,4,-2,2.0,-4.0
9611,3,9,4,-2,2.0,-4.0
68149,3,9,4,-2,2.0,-4.0
53785,3,9,4,-1,5.0,-1.0
63121,3,9,4,-1,2.0,-4.0
60771,3,9,4,-1,2.0,-4.0
25048,3,9,4,-1,2.0,-4.0
6113,3,9,4,-1,2.0,-4.0
11431,3,9,4,0,2.0,-4.0
44562,3,9,4,0,2.0,-4.0
29994,3,9,4,0,2.0,-4.0
9860,3,9,4,1,5.0,-1.0
37937,3,9,4,4,2.0,-4.0
44358,3,9,4,4,2.0,-4.0
37766,3,9,4,4,2.0,-4.0
10281,3,9,4,4,2.0,-4.0
63126,3,9,4,6,5.0,-1.0
1464,3,9,4,6,2.0,-4.0
7573,3,9,4,6,2.0,-4.0
11197,3,9,4,6,2.0,-4.0
36993,3,9,4,7,5.0,-1.0
15265,3,9,4,7,2.0,-4.0
53844,3,9,4,8,5.0,-1.0
28959,3,9,4,9,5.0,-1.0
47927,3,9,4,11,2.0,-4.0
28152,3,9,4,11,2.0,-4.0
35255,3,9,4,11,2.0,-4.0
28002,3,9,4,11,2.0,-4.0
17873,3,9,4,12,2.0,-4.0
34488,3,9,4,13,5.0,-1.0
15023,3,9,4,13,2.0,-4.0
18834,3,9,4,13,2.0,-4.0
27736,3,9,4,13,2.0,-4.0
23271,3,9,4,14,2.0,-4.0
18532,3,9,4,14,2.0,-4.0
36066,3,9,4,14,2.0,-4.0
48988,3,9,4,14,2.0,-4.0
64420,6,9,3,-13,2.0,-1.0
38856,6,9,3,-13,2.0,-1.0
50370,6,9,3,-13,2.0,-1.0
47129,6,9,3,-10,-1.0,-4.0
13515,6,9,3,-10,-1.0,-4.0
44270,6,9,3,-10,-1.0,-4.0
7263,6,9,3,-10,-1.0,-4.0
59539,6,9,3,-10,-1.0,-4.0
57834,6,9,3,-9,2.0,-1.0
62182,6,9,3,-9,-1.0,-4.0
49919,6,9,3,-8,-1.0,-4.0
14913,6,9,3,-8,-1.0,-4.0
67466,6,9,3,-7,2.0,-1.0
49049,6,9,3,-6,2.0,-1.0
47808,6,9,3,-6,2.0,-1.0
24592,6,9,3,-5,2.0,-1.0
55078,6,9,3,-3,-1.0,-4.0
65043,6,9,3,-3,-1.0,-4.0
27570,6,9,3,-2,0.0,-3.0
59326,6,9,3,-2,2.0,-1.0
63308,6,9,3,-2,-1.0,-4.0
19650,6,9,3,-1,0.0,-3.0
23824,6,9,3,-1,-1.0,-4.0
34813,6,9,3,-1,-1.0,-4.0
66755,6,9,3,-1,-1.0,-4.0
42172,6,9,3,0,-1.0,-4.0
14825,6,9,3,0,-1.0,-4.0
20245,6,9,3,0,-1.0,-4.0
19648,6,9,3,1,-1.0,-4.0
23937,6,9,3,2,2.0,-1.0
42950,6,9,3,4,-1.0,-4.0
33331,6,9,3,4,-1.0,-4.0
37843,6,9,3,4,-1.0,-4.0
37673,6,9,3,4,-1.0,-4.0
41907,6,9,3,5,-1.0,-4.0
61449,6,9,3,5,0.0,-3.0
31820,6,9,3,5,-1.0,-4.0
30106,6,9,3,6,2.0,-1.0
52091,6,9,3,6,-1.0,-4.0
13553,6,9,3,6,-1.0,-4.0
43182,6,9,3,6,-1.0,-4.0
59521,6,9,3,7,-1.0,-4.0
32921,6,9,3,7,-1.0,-4.0
15099,6,9,3,7,-1.0,-4.0
56285,6,9,3,8,2.0,-1.0
34269,6,9,3,8,2.0,-1.0
62514,6,9,3,9,2.0,-1.0
55231,6,9,3,11,2.0,-1.0
61817,6,9,3,11,-1.0,-4.0
5921,6,9,3,11,-1.0,-4.0
39965,6,9,3,12,-1.0,-4.0
46351,6,9,3,13,2.0,-1.0
16014,6,9,3,14,-1.0,-4.0
46827,6,9,3,14,2.0,-1.0
66089,6,9,3,14,-1.0,-4.0
37147,6,9,3,14,-1.0,-4.0
42563,6,9,3,15,2.0,-1.0
11471,6,9,3,18,-1.0,-4.0
45439,6,9,3,18,-1.0,-4.0
